#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2018-04-03-20-53-01
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
241889.864465	bro	64	170	19704	-	-	-	345	370	0	0	2	4	0	99	601	32	1	0	0	1	0	0	0	0
242190.098835	bro	64	180	28654	-	-	-	381	360	1	0	7	2	0	102	586	41	3	0	0	1	0	0	0	0
242490.196116	bro	64	257	25629	-	-	-	479	479	0	4	43	3	11	142	747	75	0	0	0	1	0	0	0	0
242790.273099	bro	64	199	28323	-	-	-	460	460	0	3	4	1	9	99	665	37	2	0	0	1	0	0	0	0
243090.364629	bro	64	283	33917	-	-	-	530	528	0	3	42	4	10	137	697	76	1	0	0	1	0	0	0	0
243390.424182	bro	64	268	40375	-	-	-	642	642	0	4	4	2	15	100	713	40	3	0	0	1	0	0	0	0
243690.562742	bro	64	204	28383	-	-	-	464	462	0	3	2	1	7	99	667	39	2	0	0	1	0	0	0	0
243990.721095	bro	64	256	30344	-	-	-	459	461	0	3	44	4	7	139	709	78	1	0	0	1	0	0	0	0
244290.847724	bro	64	225	35146	-	-	-	457	460	1	3	4	2	7	100	647	38	3	0	0	1	0	0	0	0
244591.077502	bro	64	245	22330	-	-	-	496	490	0	3	50	3	9	142	713	86	0	0	0	1	0	0	0	0
244891.319713	bro	64	205	28081	-	-	-	469	474	0	4	10	1	9	98	708	46	2	0	0	1	0	0	0	0
245191.543098	bro	64	227	27439	-	-	-	450	450	0	3	3	4	9	102	753	34	1	0	0	1	0	0	0	0
245491.741473	bro	64	294	41057	-	-	-	595	592	1	4	43	2	9	139	756	80	3	0	0	1	0	0	0	0
245791.841876	bro	64	214	19622	-	-	-	489	489	0	3	6	3	8	107	766	40	0	0	0	1	0	0	0	0
246091.962298	bro	64	246	31925	-	-	-	482	482	0	4	42	1	8	136	750	79	2	0	0	1	0	0	0	0
246392.126662	bro	64	215	26194	-	-	-	398	400	0	3	31	4	6	99	693	65	1	0	0	1	0	0	0	0
246692.207899	bro	64	248	36799	-	-	-	516	513	1	3	4	2	9	98	750	43	3	0	0	1	0	0	0	0
246992.371944	bro	64	260	23714	-	-	-	509	510	0	3	51	3	13	146	775	85	0	0	0	1	0	0	0	0
247292.476215	bro	64	216	28716	-	-	-	498	497	0	3	4	1	11	98	765	41	2	0	0	1	0	0	0	0
247592.639561	bro	64	260	29874	-	-	-	451	456	0	3	45	4	6	141	731	76	1	0	0	1	0	0	0	0
247892.753995	bro	64	235	37714	-	-	-	467	465	0	6	44	2	9	96	673	81	3	0	0	1	0	0	0	0
248192.854431	bro	64	219	27446	-	-	-	471	470	0	3	5	4	8	99	724	38	2	0	0	1	0	0	0	0
248493.021530	bro	64	269	37933	-	-	-	471	469	0	3	42	2	6	138	778	78	2	0	0	1	0	0	0	0
248793.116203	bro	64	198	25957	-	-	-	435	435	1	3	4	1	8	101	688	41	2	0	0	1	0	0	0	0
249093.195053	bro	64	210	19412	-	-	-	408	412	0	3	23	3	8	123	763	54	0	0	0	1	0	0	0	0
249393.280265	bro	64	234	31114	-	-	-	503	503	0	5	43	4	11	118	747	78	2	0	0	1	0	0	0	0
249693.305737	bro	64	224	34371	-	-	-	429	429	0	5	5	2	6	100	689	41	2	0	0	1	0	0	0	0
249993.482246	bro	64	230	29025	-	-	-	468	466	1	4	45	1	6	139	747	82	2	0	0	1	0	0	0	0
250293.648836	bro	64	193	17764	-	-	-	421	421	0	5	3	3	9	102	705	40	0	0	0	1	0	0	0	0
250593.816032	bro	64	217	27396	-	-	-	440	442	0	5	4	4	9	100	701	39	2	0	0	1	0	0	0	0
250894.043610	bro	64	274	38447	-	-	-	500	497	0	3	45	2	6	143	787	81	2	0	0	1	0	0	0	0
251194.044745	bro	64	203	26507	-	-	-	477	476	1	4	4	1	10	95	706	42	2	0	0	1	0	0	0	0
251494.298839	bro	64	239	22024	-	-	-	489	491	0	5	44	3	12	145	753	81	0	0	0	1	0	0	0	0
251794.368253	bro	64	209	26737	-	-	-	443	443	0	3	5	4	4	101	718	38	2	0	0	1	0	0	0	0
252094.492262	bro	64	224	34551	-	-	-	406	406	0	3	4	2	7	100	692	38	2	0	0	1	0	0	0	0
252394.607737	bro	64	235	29249	-	-	-	492	494	1	3	42	1	10	138	775	75	2	0	0	1	0	0	0	0
252694.830811	bro	64	199	18122	-	-	-	413	413	0	3	3	3	8	105	731	35	0	0	0	1	0	0	0	0
252994.945996	bro	64	250	31547	-	-	-	470	469	0	3	42	4	7	136	757	74	2	0	0	1	0	0	0	0
253295.125516	bro	64	248	36158	-	-	-	476	473	0	3	16	2	8	101	748	52	2	0	0	1	0	0	0	0
253595.205373	bro	64	195	25647	-	-	-	394	394	1	3	2	1	7	97	701	39	2	0	0	1	0	0	0	0
253895.518812	bro	64	244	22159	-	-	-	470	473	0	3	45	3	9	146	775	77	0	0	0	1	0	0	0	0
254195.777455	bro	64	228	29186	-	-	-	471	469	0	4	5	4	8	100	705	41	2	0	0	1	0	0	0	0
254495.799495	bro	64	276	38616	-	-	-	504	503	0	4	44	2	9	138	759	82	2	0	0	1	0	0	0	0
254795.808364	bro	64	296	34479	-	-	-	396	397	1	4	51	1	7	107	743	88	2	0	0	1	0	0	0	0
255096.130097	bro	64	437	39712	-	-	-	418	419	0	3	2	3	15	84	868	35	0	0	0	1	0	0	0	0
255396.277185	bro	64	540	57274	-	-	-	593	590	0	3	5	4	21	120	931	41	2	0	0	1	0	0	0	0
255696.506517	bro	64	313	41699	-	-	-	424	425	0	3	5	2	8	105	765	41	2	0	0	1	0	0	0	0
255996.537538	bro	64	239	29681	-	-	-	513	515	1	3	41	1	12	138	755	76	2	0	0	1	0	0	0	0
256296.601515	bro	64	219	19791	-	-	-	465	465	0	3	4	3	11	106	760	37	0	0	0	1	0	0	0	0
256596.668773	bro	64	227	30227	-	-	-	466	463	0	3	5	4	11	100	709	41	2	0	0	1	0	0	0	0
256896.680498	bro	64	277	38551	-	-	-	498	501	0	3	42	2	8	137	726	76	2	0	0	1	0	0	0	0
257196.763670	bro	64	207	26695	-	-	-	459	461	1	4	4	1	10	99	716	39	2	0	0	1	0	0	0	0
257498.799210	bro	64	247	22060	-	-	-	467	467	0	3	43	3	8	145	764	75	0	0	0	1	0	0	0	0
257806.016871	bro	64	232	29286	-	-	-	497	506	0	3	5	4	7	99	750	38	2	0	0	1	0	0	0	0
258106.597315	bro	64	307	40845	-	-	-	414	409	0	4	4	2	6	108	763	39	2	0	0	1	0	0	0	0
258406.977858	bro	64	464	39393	-	-	-	433	426	1	0	44	1	1	138	875	78	2	0	0	1	0	0	0	0
258707.765372	bro	64	459	29894	-	-	-	366	366	0	0	4	3	2	103	852	35	0	0	0	1	0	0	0	0
259007.851714	bro	64	485	40574	-	-	-	396	396	0	0	33	4	0	127	850	64	2	0	0	1	0	0	0	0
#close	2018-04-03-20-55-24
